Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,Phenotype
0.0,21.0,0.5,17009.5,22406.5,42.0,12.0,42.0,0.0,Multimodal invasion
0.0,21.0,0.5,17446.5,22648.5,45.0,10.0,49.0,1.0,Multimodal invasion
0.0,21.0,0.5,17338.5,20522.5,32.0,12.0,32.0,0.0,Multimodal invasion
0.0,21.0,0.5,23980.5,29924.5,39.0,11.0,39.0,0.0,Multimodal invasion
0.0,21.0,0.5,20401.0,26081.0,44.0,14.0,48.0,1.0,Multimodal invasion
0.0,21.0,0.5,15495.0,20577.0,41.0,12.0,41.0,0.0,Multimodal invasion
0.0,21.0,0.5,19307.0,25339.0,49.0,13.0,49.0,0.0,Multimodal invasion
0.0,21.0,0.5,13181.0,19137.0,46.0,13.0,48.0,0.0,Multimodal invasion
0.0,21.0,0.6,11992.5,18524.0,52.0,14.0,65.0,3.0,Multimodal invasion
0.0,21.0,0.6,23103.0,28079.0,38.0,12.0,41.0,1.0,Multimodal invasion
0.0,21.0,0.6,15137.0,20215.5,42.0,13.0,48.0,2.0,Multimodal invasion
0.0,21.0,0.6,19873.0,27773.0,53.0,10.0,56.0,1.0,Multimodal invasion
0.0,21.0,0.6,15488.0,20546.0,37.0,15.0,40.0,1.0,Multimodal invasion
0.0,21.0,0.6,16340.0,24118.0,59.0,11.0,59.0,0.0,Multimodal invasion
0.0,21.0,0.6,12608.5,18996.5,51.0,12.0,51.0,0.0,Multimodal invasion
0.0,21.0,0.6,16533.0,22144.0,41.0,13.0,43.0,0.0,Multimodal invasion
0.0,21.0,0.6,15147.5,19575.0,33.0,14.0,35.0,0.0,Multimodal invasion
0.0,21.0,0.6,15944.5,21742.5,44.0,10.0,44.0,0.0,Multimodal invasion
0.0,21.0,0.7,20695.0,25366.0,42.0,14.0,42.0,0.0,Multimodal invasion
0.0,21.0,0.7,18995.0,24938.0,44.0,14.0,44.0,0.0,Multimodal invasion
0.0,21.0,0.7,10496.5,14971.5,35.0,11.0,40.0,1.0,Multimodal invasion
0.0,21.0,0.7,10780.5,14755.5,29.0,14.0,31.0,1.0,Multimodal invasion
0.0,21.0,0.7,16864.5,21831.5,41.0,10.0,41.0,0.0,Multimodal invasion
0.0,21.0,0.7,15278.0,20623.0,41.0,12.0,41.0,0.0,Multimodal invasion
0.0,21.0,0.7,13848.5,19822.5,41.0,10.0,52.0,3.0,Multimodal invasion
0.0,21.0,0.7,14351.0,19324.0,42.0,14.0,42.0,0.0,Multimodal invasion
0.0,21.0,0.7,11196.0,16022.0,36.0,12.0,47.0,2.0,Multimodal invasion
0.0,21.0,0.7,20743.0,25384.0,38.0,12.0,42.0,1.0,Multimodal invasion
0.0,21.0,0.8,18896.0,24417.0,47.0,10.0,47.0,0.0,Multimodal invasion
0.0,21.0,0.8,12920.0,17357.0,38.0,11.0,38.0,0.0,Multimodal invasion
0.0,21.0,0.8,17984.0,23985.0,51.0,13.0,51.0,0.0,Multimodal invasion
0.0,21.0,0.8,11179.5,16603.5,46.0,9.0,46.0,0.0,Multimodal invasion
0.0,21.0,0.8,11860.5,17936.5,50.0,11.0,55.0,1.0,Multimodal invasion
0.0,21.0,0.8,18140.0,23686.0,41.0,12.0,44.0,1.0,Multimodal invasion
0.0,21.0,0.8,21588.5,27224.5,45.0,11.0,45.0,0.0,Multimodal invasion
0.0,21.0,0.8,19126.5,24960.5,47.0,12.0,47.0,0.0,Multimodal invasion
0.0,21.0,0.8,13253.5,19537.0,51.0,12.0,56.0,1.0,Multimodal invasion
0.0,21.0,0.8,12913.0,17492.0,32.0,10.0,37.0,2.0,Multimodal invasion
0.0,21.0,0.9,20381.0,26207.0,46.0,13.0,46.0,0.0,Multimodal invasion
0.0,21.0,0.9,16465.5,22784.0,50.0,13.0,53.0,1.0,Multimodal invasion
0.0,21.0,0.9,20238.0,24554.0,37.0,12.0,40.0,1.0,Multimodal invasion
0.0,21.0,0.9,21623.0,26794.0,46.0,14.0,48.0,1.0,Multimodal invasion
0.0,21.0,0.9,11819.0,16121.0,31.0,14.0,35.0,1.0,Multimodal invasion
0.0,21.0,0.9,14635.5,17795.0,30.0,13.0,30.0,0.0,Multimodal invasion
0.0,21.0,0.9,13024.5,19158.5,43.0,13.0,46.0,1.0,Multimodal invasion
0.0,21.0,0.9,15100.0,20447.0,43.0,11.0,43.0,0.0,Multimodal invasion
0.0,21.0,0.9,13888.5,18955.5,37.0,12.0,37.0,0.0,Multimodal invasion
0.0,21.0,0.9,11477.5,16135.5,41.0,13.0,45.0,0.0,Multimodal invasion
0.0,21.0,1.0,14616.0,19683.0,42.0,13.0,42.0,0.0,Multimodal invasion
0.0,21.0,1.0,12681.0,16740.0,28.0,14.0,32.0,1.0,Multimodal invasion
0.0,21.0,1.0,17906.0,23866.0,40.0,15.0,40.0,0.0,Multimodal invasion
0.0,21.0,1.0,12721.0,18337.0,45.0,12.0,49.0,1.0,Multimodal invasion
0.0,21.0,1.0,14358.0,19657.0,41.0,10.0,54.0,3.0,Multimodal invasion
0.0,21.0,1.0,11659.0,16248.0,35.0,11.0,44.0,2.0,Multimodal invasion
0.0,21.0,1.0,15519.0,21467.0,42.0,12.0,46.0,1.0,Multimodal invasion
0.0,21.0,1.0,10297.0,15012.0,34.0,10.0,34.0,0.0,Multimodal invasion
0.0,21.0,1.0,12010.0,17211.0,42.0,12.0,42.0,0.0,Multimodal invasion
0.0,21.0,1.0,21672.0,27059.0,43.0,10.0,43.0,0.0,Multimodal invasion
0.0,24.0,0.0,21188.0,32541.5,88.0,13.0,90.0,0.0,Multimodal invasion
0.0,24.0,0.0,20789.0,32032.0,75.0,13.0,86.0,2.0,Multimodal invasion
0.0,24.0,0.0,20022.5,31295.0,84.0,12.0,111.0,5.0,Multimodal invasion
0.0,24.0,0.0,23981.0,36217.0,79.0,15.0,94.0,1.0,Multimodal invasion
0.0,24.0,0.0,19965.0,31478.0,75.0,15.0,80.0,1.0,Multimodal invasion
0.0,24.0,0.0,21151.5,33475.5,80.0,10.0,92.0,1.0,Multimodal invasion
0.0,24.0,0.0,19110.5,31902.5,86.0,14.0,103.0,3.0,Multimodal invasion
0.0,24.0,0.0,21723.0,34716.0,85.0,13.0,109.0,4.0,Multimodal invasion
0.0,24.0,0.0,24142.0,34908.5,78.0,10.0,89.0,2.0,Multimodal invasion
0.0,24.0,0.0,18560.0,29603.0,64.0,13.0,84.0,4.0,Multimodal invasion
0.0,24.0,0.1,22251.0,32494.0,78.0,11.0,82.0,1.0,Multimodal invasion
0.0,24.0,0.1,24100.0,35536.0,74.0,13.0,88.0,3.0,Multimodal invasion
0.0,24.0,0.1,18622.0,29404.0,78.0,12.0,101.0,3.0,Multimodal invasion
0.0,24.0,0.1,18244.0,30561.0,83.0,11.0,100.0,2.0,Multimodal invasion
0.0,24.0,0.1,21902.0,34181.5,75.0,12.0,94.0,4.0,Multimodal invasion
0.0,24.0,0.1,18430.0,30744.5,68.0,11.0,96.0,4.0,Multimodal invasion
0.0,24.0,0.1,21301.0,33450.0,76.0,12.0,95.0,2.0,Multimodal invasion
0.0,24.0,0.1,21708.0,33291.0,74.0,13.0,89.0,3.0,Multimodal invasion
0.0,24.0,0.1,18901.0,31268.0,88.0,12.0,88.0,0.0,Multimodal invasion
0.0,24.0,0.1,18194.0,30185.0,80.0,11.0,91.0,2.0,Multimodal invasion
0.0,24.0,0.2,22238.0,32366.0,70.0,10.0,84.0,2.0,Multimodal invasion
0.0,24.0,0.2,16053.0,26146.0,78.0,16.0,99.0,5.0,Multimodal invasion
0.0,24.0,0.2,19790.5,28922.5,65.0,14.0,70.0,1.0,Multimodal invasion
0.0,24.0,0.2,17942.0,30468.0,84.0,13.0,84.0,0.0,Multimodal invasion
0.0,24.0,0.2,20617.0,31332.0,71.0,13.0,74.0,1.0,Multimodal invasion
0.0,24.0,0.2,13886.0,25414.5,88.0,14.0,92.0,1.0,Multimodal invasion
0.0,24.0,0.2,23007.5,35705.5,82.0,11.0,89.0,1.0,Multimodal invasion
0.0,24.0,0.2,20843.0,31404.0,70.0,10.0,96.0,6.0,Multimodal invasion
0.0,24.0,0.2,24415.5,35931.0,76.0,14.0,82.0,2.0,Multimodal invasion
0.0,24.0,0.2,18919.0,30825.0,80.0,12.0,110.0,3.0,Multimodal invasion
0.0,24.0,0.3,21311.5,32470.0,75.0,11.0,85.0,2.0,Multimodal invasion
0.0,24.0,0.3,23053.0,31082.0,57.0,11.0,68.0,3.0,Multimodal invasion
0.0,24.0,0.3,19298.5,29842.5,76.0,14.0,76.0,0.0,Multimodal invasion
0.0,24.0,0.3,21234.5,31597.0,74.0,15.0,83.0,2.0,Multimodal invasion
0.0,24.0,0.3,19357.0,30351.0,81.0,9.0,87.0,1.0,Multimodal invasion
0.0,24.0,0.3,20636.0,31920.0,79.0,11.0,88.0,2.0,Multimodal invasion
0.0,24.0,0.3,22316.0,32181.0,64.0,11.0,71.0,2.0,Multimodal invasion
0.0,24.0,0.3,22191.0,34481.0,79.0,12.0,97.0,4.0,Multimodal invasion
0.0,24.0,0.3,19732.0,30786.0,74.0,11.0,89.0,4.0,Multimodal invasion
0.0,24.0,0.3,21909.5,32398.5,65.0,10.0,71.0,1.0,Multimodal invasion
0.0,24.0,0.4,16302.5,26940.5,74.0,12.0,96.0,5.0,Multimodal invasion
0.0,24.0,0.4,22076.5,33189.5,70.0,13.0,76.0,2.0,Multimodal invasion
0.0,24.0,0.4,16250.5,26939.5,82.0,13.0,82.0,0.0,Multimodal invasion
0.0,24.0,0.4,21557.0,31492.5,68.0,11.0,90.0,4.0,Multimodal invasion
0.0,24.0,0.4,17603.5,28652.0,71.0,11.0,91.0,3.0,Multimodal invasion
0.0,24.0,0.4,22014.0,30585.0,65.0,11.0,71.0,1.0,Multimodal invasion
0.0,24.0,0.4,19309.0,28052.0,68.0,12.0,71.0,1.0,Multimodal invasion
0.0,24.0,0.4,21446.5,31779.0,65.0,12.0,84.0,3.0,Multimodal invasion
0.0,24.0,0.4,20384.5,30846.5,70.0,12.0,84.0,4.0,Multimodal invasion
0.0,24.0,0.4,21843.0,28495.0,62.0,12.0,64.0,0.0,Multimodal invasion
0.0,24.0,0.5,19744.5,28637.0,74.0,12.0,74.0,0.0,Multimodal invasion
0.0,24.0,0.5,23232.0,31514.5,69.0,12.0,77.0,2.0,Multimodal invasion
0.0,24.0,0.5,16815.5,26654.5,74.0,14.0,84.0,2.0,Multimodal invasion
0.0,24.0,0.5,15596.0,24453.0,65.0,13.0,93.0,4.0,Multimodal invasion
0.0,24.0,0.5,20756.0,30892.0,66.0,11.0,85.0,4.0,Multimodal invasion
0.0,24.0,0.5,24169.5,35460.5,70.0,12.0,83.0,2.0,Multimodal invasion
0.0,24.0,0.5,22620.0,31687.5,70.0,11.0,83.0,3.0,Multimodal invasion
0.0,24.0,0.5,15021.0,25241.0,80.0,13.0,85.0,2.0,Multimodal invasion
0.0,24.0,0.5,17973.0,27160.0,62.0,14.0,71.0,2.0,Multimodal invasion
0.0,24.0,0.5,17455.0,27127.0,59.0,14.0,73.0,3.0,Multimodal invasion
0.0,24.0,0.6,21853.0,30075.0,58.0,10.0,79.0,6.0,Multimodal invasion
0.0,24.0,0.6,17817.0,26848.5,61.0,14.0,79.0,3.0,Multimodal invasion
0.0,24.0,0.6,17920.5,27279.0,73.0,11.0,75.0,0.0,Multimodal invasion
0.0,24.0,0.6,20940.0,28942.0,64.0,16.0,69.0,2.0,Multimodal invasion
0.0,24.0,0.6,22538.0,31762.5,68.0,13.0,68.0,0.0,Multimodal invasion
0.0,24.0,0.6,20552.0,28561.0,73.0,14.0,73.0,0.0,Multimodal invasion
0.0,24.0,0.6,17821.0,25825.0,69.0,14.0,72.0,1.0,Multimodal invasion
0.0,24.0,0.6,15119.0,25767.0,78.0,12.0,85.0,2.0,Multimodal invasion
0.0,24.0,0.6,22755.5,32289.0,67.0,13.0,81.0,2.0,Multimodal invasion
0.0,24.0,0.6,22354.0,31450.0,75.0,15.0,79.0,2.0,Multimodal invasion
0.0,24.0,0.7,20352.5,28134.5,60.0,11.0,60.0,0.0,Multimodal invasion
0.0,24.0,0.7,22090.0,28857.5,54.0,14.0,59.0,2.0,Multimodal invasion
0.0,24.0,0.7,16947.5,26324.5,63.0,13.0,65.0,0.0,Multimodal invasion
0.0,24.0,0.7,19793.5,28867.5,66.0,14.0,71.0,1.0,Multimodal invasion
0.0,24.0,0.7,21973.5,29512.5,64.0,11.0,68.0,1.0,Multimodal invasion
0.0,24.0,0.7,17533.5,26487.0,75.0,13.0,75.0,0.0,Multimodal invasion
0.0,24.0,0.7,17555.5,28372.5,74.0,10.0,84.0,1.0,Multimodal invasion
0.0,24.0,0.7,22626.5,30915.0,64.0,13.0,69.0,1.0,Multimodal invasion
0.0,24.0,0.7,21290.0,31444.5,75.0,13.0,85.0,2.0,Multimodal invasion
0.0,24.0,0.7,22240.0,31044.0,67.0,13.0,67.0,0.0,Multimodal invasion
0.0,24.0,0.8,21336.5,29766.0,56.0,12.0,61.0,2.0,Multimodal invasion
0.0,24.0,0.8,17394.5,27428.5,67.0,9.0,80.0,3.0,Multimodal invasion
0.0,24.0,0.8,22384.5,32962.0,67.0,12.0,92.0,4.0,Multimodal invasion
0.0,24.0,0.8,21417.0,32014.0,69.0,12.0,85.0,3.0,Multimodal invasion
0.0,24.0,0.8,14966.0,25263.0,68.0,13.0,75.0,2.0,Multimodal invasion
0.0,24.0,0.8,13980.0,21237.0,60.0,12.0,64.0,1.0,Multimodal invasion
0.0,24.0,0.8,21099.0,31139.0,70.0,12.0,75.0,2.0,Multimodal invasion
0.0,24.0,0.8,16429.5,24291.5,54.0,15.0,66.0,3.0,Multimodal invasion
0.0,24.0,0.8,15793.0,27024.0,75.0,12.0,88.0,4.0,Multimodal invasion
0.0,24.0,0.8,16773.0,26482.0,75.0,15.0,78.0,1.0,Multimodal invasion
0.0,24.0,0.9,17730.0,25949.0,63.0,13.0,65.0,0.0,Multimodal invasion
0.0,24.0,0.9,18116.0,27734.0,64.0,14.0,67.0,1.0,Multimodal invasion
0.0,24.0,0.9,22907.0,33762.0,68.0,11.0,79.0,2.0,Multimodal invasion
0.0,24.0,0.9,22282.5,30343.5,60.0,12.0,68.0,2.0,Multimodal invasion
0.0,24.0,0.9,13202.5,22516.0,77.0,10.0,84.0,2.0,Multimodal invasion
0.0,24.0,0.9,19859.5,29464.0,71.0,12.0,71.0,0.0,Multimodal invasion
0.0,24.0,0.9,15371.5,24172.5,55.0,14.0,62.0,2.0,Multimodal invasion
0.0,24.0,0.9,13365.5,22882.5,71.0,12.0,74.0,1.0,Multimodal invasion
0.0,24.0,0.9,16744.0,26994.0,68.0,12.0,77.0,2.0,Multimodal invasion
0.0,24.0,0.9,20001.5,27192.5,52.0,13.0,71.0,4.0,Multimodal invasion
0.0,24.0,1.0,20072.0,30717.0,65.0,12.0,72.0,1.0,Multimodal invasion
0.0,24.0,1.0,10279.5,18622.5,52.0,12.0,70.0,6.0,Multimodal invasion
0.0,24.0,1.0,16171.0,25075.0,68.0,15.0,70.0,0.0,Multimodal invasion
0.0,24.0,1.0,16067.0,23872.0,58.0,13.0,58.0,0.0,Multimodal invasion
0.0,24.0,1.0,16473.5,25659.5,63.0,13.0,72.0,3.0,Multimodal invasion
0.0,24.0,1.0,20589.0,29143.5,61.0,12.0,67.0,2.0,Multimodal invasion
0.0,24.0,1.0,23864.5,30787.5,51.0,12.0,62.0,2.0,Multimodal invasion
0.0,24.0,1.0,18821.0,28121.5,61.0,13.0,79.0,3.0,Multimodal invasion
0.0,24.0,1.0,15260.0,24001.0,61.0,13.0,81.0,4.0,Multimodal invasion
0.0,24.0,1.0,16506.0,25366.0,63.0,11.0,83.0,4.0,Multimodal invasion
0.0,27.0,0.0,22845.0,40862.0,108.0,12.0,134.0,3.0,Multimodal invasion
0.0,27.0,0.0,18571.0,39218.0,120.0,12.0,166.0,6.0,Multimodal invasion
0.0,27.0,0.0,21060.0,36705.0,87.0,10.0,102.0,3.0,Multimodal invasion
0.0,27.0,0.0,21381.5,37946.0,103.0,13.0,122.0,3.0,Multimodal invasion
0.0,27.0,0.0,21154.5,35605.5,92.0,10.0,115.0,2.0,Multimodal invasion
0.0,27.0,0.0,22203.5,39581.5,108.0,12.0,130.0,4.0,Multimodal invasion
0.0,27.0,0.0,18403.0,36221.0,113.0,13.0,164.0,8.0,Multimodal invasion
0.0,27.0,0.0,19942.0,35032.0,97.0,9.0,123.0,4.0,Multimodal invasion
0.0,27.0,0.0,19155.0,36520.0,104.0,11.0,161.0,4.0,Multimodal invasion
0.0,27.0,0.0,18700.5,35986.5,99.0,12.0,140.0,7.0,Multimodal invasion
0.0,27.0,0.1,20714.5,36936.5,104.0,13.0,137.0,4.0,Multimodal invasion
0.0,27.0,0.1,20082.0,37490.5,105.0,13.0,142.0,9.0,Multimodal invasion
0.0,27.0,0.1,18321.0,34570.0,104.0,12.0,130.0,5.0,Multimodal invasion
0.0,27.0,0.1,23148.0,39049.0,100.0,11.0,119.0,4.0,Multimodal invasion
0.0,27.0,0.1,18625.0,32094.0,82.0,12.0,138.0,10.0,Multimodal invasion
0.0,27.0,0.1,21292.0,36195.5,85.0,13.0,109.0,5.0,Multimodal invasion
0.0,27.0,0.1,18269.5,37121.5,111.0,13.0,157.0,6.0,Multimodal invasion
0.0,27.0,0.1,24242.0,38833.5,102.0,14.0,111.0,2.0,Multimodal invasion
0.0,27.0,0.1,22149.0,39303.0,104.0,11.0,133.0,4.0,Multimodal invasion
0.0,27.0,0.1,19065.0,35764.0,101.0,13.0,117.0,2.0,Multimodal invasion
0.0,27.0,0.2,22889.5,37188.5,87.0,12.0,104.0,2.0,Multimodal invasion
0.0,27.0,0.2,20951.0,38008.5,102.0,11.0,116.0,4.0,Multimodal invasion
0.0,27.0,0.2,19564.0,35108.0,92.0,14.0,140.0,8.0,Multimodal invasion
0.0,27.0,0.2,23389.0,36277.0,81.0,15.0,86.0,1.0,Multimodal invasion
0.0,27.0,0.2,20847.0,37469.0,89.0,12.0,116.0,6.0,Multimodal invasion
0.0,27.0,0.2,21210.5,37851.0,105.0,12.0,129.0,5.0,Multimodal invasion
0.0,27.0,0.2,21875.5,36839.0,97.0,13.0,122.0,6.0,Multimodal invasion
0.0,27.0,0.2,23166.0,37643.5,94.0,12.0,99.0,2.0,Multimodal invasion
0.0,27.0,0.2,22068.5,37914.5,109.0,14.0,115.0,1.0,Multimodal invasion
0.0,27.0,0.2,19340.0,34122.0,95.0,15.0,129.0,4.0,Multimodal invasion
0.0,27.0,0.3,22498.0,36879.0,90.0,13.0,96.0,1.0,Multimodal invasion
0.0,27.0,0.3,19197.0,37242.0,110.0,14.0,121.0,3.0,Multimodal invasion
0.0,27.0,0.3,21552.0,36972.0,101.0,12.0,118.0,3.0,Multimodal invasion
0.0,27.0,0.3,23053.5,41923.5,105.0,12.0,134.0,4.0,Multimodal invasion
0.0,27.0,0.3,21851.0,37723.0,105.0,14.0,112.0,2.0,Multimodal invasion
0.0,27.0,0.3,24988.5,39024.0,89.0,13.0,114.0,5.0,Multimodal invasion
0.0,27.0,0.3,18623.0,34290.5,96.0,14.0,143.0,7.0,Multimodal invasion
0.0,27.0,0.3,19894.0,38068.0,102.0,12.0,119.0,4.0,Multimodal invasion
0.0,27.0,0.3,21524.5,37298.5,108.0,12.0,121.0,2.0,Multimodal invasion
0.0,27.0,0.3,22741.0,37212.5,99.0,14.0,112.0,3.0,Multimodal invasion
0.0,27.0,0.4,22239.5,37061.0,106.0,11.0,117.0,3.0,Multimodal invasion
0.0,27.0,0.4,20720.0,37371.0,99.0,11.0,126.0,6.0,Multimodal invasion
0.0,27.0,0.4,19214.0,33370.0,92.0,11.0,106.0,2.0,Multimodal invasion
0.0,27.0,0.4,20773.0,34668.0,96.0,13.0,119.0,5.0,Multimodal invasion
0.0,27.0,0.4,18956.0,31724.0,92.0,13.0,106.0,3.0,Multimodal invasion
0.0,27.0,0.4,18142.0,34785.5,92.0,13.0,133.0,6.0,Multimodal invasion
0.0,27.0,0.4,19703.0,32351.5,89.0,11.0,120.0,6.0,Multimodal invasion
0.0,27.0,0.4,18364.0,33907.0,94.0,14.0,121.0,5.0,Multimodal invasion
0.0,27.0,0.4,22310.5,34444.5,94.0,16.0,98.0,1.0,Multimodal invasion
0.0,27.0,0.4,18585.5,34995.5,88.0,11.0,132.0,8.0,Multimodal invasion
0.0,27.0,0.5,17655.0,32208.0,109.0,15.0,125.0,3.0,Multimodal invasion
0.0,27.0,0.5,21000.5,35441.5,100.0,13.0,109.0,2.0,Multimodal invasion
0.0,27.0,0.5,23554.0,37809.0,94.0,11.0,118.0,5.0,Multimodal invasion
0.0,27.0,0.5,18919.0,35462.0,98.0,13.0,117.0,5.0,Multimodal invasion
0.0,27.0,0.5,21996.5,38490.0,91.0,12.0,132.0,9.0,Multimodal invasion
0.0,27.0,0.5,19793.5,33907.5,89.0,13.0,109.0,4.0,Multimodal invasion
0.0,27.0,0.5,19767.0,33141.0,96.0,14.0,106.0,2.0,Multimodal invasion
0.0,27.0,0.5,20853.0,32619.0,88.0,12.0,100.0,2.0,Multimodal invasion
0.0,27.0,0.5,15254.0,29005.0,92.0,13.0,105.0,2.0,Multimodal invasion
0.0,27.0,0.5,21066.5,37269.5,101.0,15.0,121.0,4.0,Multimodal invasion
0.0,27.0,0.6,23021.0,37716.5,88.0,13.0,115.0,5.0,Multimodal invasion
0.0,27.0,0.6,17854.5,31915.5,93.0,13.0,114.0,5.0,Multimodal invasion
0.0,27.0,0.6,17725.0,34429.0,90.0,13.0,129.0,7.0,Multimodal invasion
0.0,27.0,0.6,23083.0,36602.5,93.0,13.0,115.0,4.0,Multimodal invasion
0.0,27.0,0.6,20202.0,36736.0,93.0,11.0,120.0,6.0,Multimodal invasion
0.0,27.0,0.6,22115.0,36700.5,98.0,14.0,124.0,5.0,Multimodal invasion
0.0,27.0,0.6,22001.0,37400.5,102.0,9.0,109.0,1.0,Multimodal invasion
0.0,27.0,0.6,21798.0,33544.0,86.0,11.0,103.0,4.0,Multimodal invasion
0.0,27.0,0.6,20723.0,33984.5,83.0,11.0,95.0,4.0,Multimodal invasion
0.0,27.0,0.6,23233.5,37264.5,100.0,13.0,113.0,2.0,Multimodal invasion
0.0,27.0,0.7,14819.0,29062.0,105.0,17.0,121.0,3.0,Multimodal invasion
0.0,27.0,0.7,20067.0,33917.5,94.0,15.0,106.0,2.0,Multimodal invasion
0.0,27.0,0.7,22467.5,35866.5,82.0,16.0,93.0,2.0,Multimodal invasion
0.0,27.0,0.7,20723.5,34457.5,101.0,13.0,117.0,3.0,Multimodal invasion
0.0,27.0,0.7,22200.0,35537.0,86.0,13.0,109.0,4.0,Multimodal invasion
0.0,27.0,0.7,20172.5,35596.5,92.0,13.0,128.0,7.0,Multimodal invasion
0.0,27.0,0.7,22994.0,35675.0,98.0,11.0,106.0,2.0,Multimodal invasion
0.0,27.0,0.7,22145.5,35797.5,95.0,12.0,105.0,2.0,Multimodal invasion
0.0,27.0,0.7,23476.0,38610.5,107.0,12.0,116.0,2.0,Multimodal invasion
0.0,27.0,0.7,17686.0,30509.0,96.0,12.0,118.0,4.0,Multimodal invasion
0.0,27.0,0.8,20965.0,35670.0,88.0,13.0,110.0,7.0,Multimodal invasion
0.0,27.0,0.8,15166.5,27810.0,85.0,11.0,110.0,6.0,Multimodal invasion
0.0,27.0,0.8,24562.5,37316.5,97.0,11.0,97.0,0.0,Multimodal invasion
0.0,27.0,0.8,20320.0,32634.0,89.0,14.0,105.0,3.0,Multimodal invasion
0.0,27.0,0.8,22328.5,36995.0,93.0,11.0,127.0,7.0,Multimodal invasion
0.0,27.0,0.8,21871.0,34689.0,86.0,12.0,99.0,3.0,Multimodal invasion
0.0,27.0,0.8,20959.0,34923.0,94.0,12.0,113.0,1.0,Multimodal invasion
0.0,27.0,0.8,19354.5,32943.5,95.0,13.0,100.0,2.0,Multimodal invasion
0.0,27.0,0.8,16701.0,30478.5,93.0,13.0,114.0,3.0,Multimodal invasion
0.0,27.0,0.8,22030.5,36172.5,88.0,12.0,108.0,5.0,Multimodal invasion
0.0,27.0,0.9,19724.0,32743.0,92.0,13.0,100.0,2.0,Multimodal invasion
0.0,27.0,0.9,15456.0,29394.0,99.0,12.0,111.0,4.0,Multimodal invasion
0.0,27.0,0.9,18444.5,28499.5,78.0,12.0,82.0,1.0,Multimodal invasion
0.0,27.0,0.9,16148.5,29686.5,92.0,13.0,108.0,4.0,Multimodal invasion
0.0,27.0,0.9,20058.0,32194.0,81.0,13.0,92.0,2.0,Multimodal invasion
0.0,27.0,0.9,15715.0,30760.0,103.0,13.0,108.0,1.0,Multimodal invasion
0.0,27.0,0.9,19089.0,33616.0,98.0,15.0,119.0,5.0,Multimodal invasion
0.0,27.0,0.9,18741.5,32536.5,90.0,12.0,116.0,3.0,Multimodal invasion
0.0,27.0,0.9,16138.5,31213.0,92.0,12.0,129.0,8.0,Multimodal invasion
0.0,27.0,0.9,23046.5,36756.0,91.0,13.0,103.0,3.0,Multimodal invasion
0.0,27.0,1.0,19600.5,33925.5,87.0,13.0,113.0,4.0,Multimodal invasion
0.0,27.0,1.0,23016.0,37205.0,94.0,15.0,117.0,3.0,Multimodal invasion
0.0,27.0,1.0,22994.5,37535.0,89.0,12.0,122.0,6.0,Multimodal invasion
0.0,27.0,1.0,18306.0,30438.0,89.0,12.0,106.0,3.0,Multimodal invasion
0.0,27.0,1.0,15150.0,28095.5,84.0,12.0,90.0,2.0,Multimodal invasion
0.0,27.0,1.0,22513.0,36551.0,81.0,10.0,102.0,4.0,Multimodal invasion
0.0,27.0,1.0,19004.0,32883.0,94.0,13.0,104.0,3.0,Multimodal invasion
0.0,27.0,1.0,21367.5,33752.0,80.0,12.0,104.0,3.0,Multimodal invasion
0.0,27.0,1.0,23671.0,35993.5,86.0,11.0,114.0,5.0,Multimodal invasion
0.0,27.0,1.0,22546.5,35496.5,82.0,13.0,103.0,5.0,Multimodal invasion
0.0,30.0,0.0,20494.0,44151.0,137.0,12.0,174.0,5.0,Multimodal invasion
0.0,30.0,0.0,19137.5,42473.0,118.0,12.0,188.0,7.0,Multimodal invasion
0.0,30.0,0.0,20510.5,42911.0,134.0,11.0,172.0,6.0,Multimodal invasion
0.0,30.0,0.0,21026.0,41374.0,116.0,11.0,185.0,10.0,Multimodal invasion
0.0,30.0,0.0,21876.0,42925.0,120.0,10.0,168.0,6.0,Multimodal invasion
0.0,30.0,0.0,21801.5,43302.0,132.0,16.0,155.0,5.0,Multimodal invasion
0.0,30.0,0.0,17116.5,42240.5,139.0,10.0,211.0,11.0,Multimodal invasion
0.0,30.0,0.0,20350.0,41709.0,134.0,13.0,166.0,7.0,Multimodal invasion
0.0,30.0,0.0,20913.5,45318.5,128.0,9.0,193.0,9.0,Multimodal invasion
0.0,30.0,0.0,21929.5,44448.0,123.0,10.0,168.0,9.0,Multimodal invasion
0.0,30.0,0.1,16543.5,40926.5,126.0,15.0,200.0,8.0,Multimodal invasion
0.0,30.0,0.1,21283.5,41030.0,117.0,11.0,156.0,7.0,Multimodal invasion
0.0,30.0,0.1,21477.0,39705.0,116.0,11.0,151.0,5.0,Multimodal invasion
0.0,30.0,0.1,22355.0,42279.5,117.0,12.0,162.0,8.0,Multimodal invasion
0.0,30.0,0.1,21237.0,40235.0,124.0,12.0,161.0,6.0,Multimodal invasion
0.0,30.0,0.1,20049.0,41813.0,124.0,12.0,178.0,4.0,Multimodal invasion
0.0,30.0,0.1,18366.0,40378.0,118.0,11.0,156.0,7.0,Multimodal invasion
0.0,30.0,0.1,19105.0,41175.0,119.0,11.0,170.0,8.0,Multimodal invasion
